OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
1048,103,Juice,3,43
1049,900,Fruits,4,108
1050,2781,Rice,3,126
1051,110,Butter,4,60
1052,3642,Eggs,1,129
1053,3544,Soap,2,28
1054,3137,Shampoo,1,101
1055,1496,Soap,4,113
1056,3642,Shampoo,2,135
1057,670,Milk,2,46
1058,3148,Juice,2,44
1059,3091,Snacks,1,23
1060,384,Soap,2,51
1061,2021,Bread,1,54
1062,2238,Butter,1,49
1063,762,Snacks,2,122
1064,2408,Juice,4,131
1065,2923,Milk,2,68
1066,886,Bread,2,113
1067,3524,Juice,1,102
1068,2127,Fruits,2,149
1069,2644,Milk,4,48
1070,3244,Eggs,2,137
1071,1236,Fruits,4,41
1072,2934,Fruits,3,121
1073,1015,Snacks,3,38
1074,1469,Rice,3,86
1075,2197,Eggs,2,105
1076,10,Milk,1,37
1077,1566,Snacks,4,128
1078,792,Eggs,3,132
1079,1968,Juice,4,77
1080,1079,Butter,1,37
1081,2920,Milk,4,91
1082,1663,Snacks,4,112
1083,2228,Butter,3,75
1084,744,Milk,4,42
1085,2429,Fruits,3,35
1086,3494,Butter,1,63
1087,451,Butter,3,91
1088,1117,Bread,4,33
1089,3592,Milk,1,94
1090,3485,Eggs,2,127
1091,3831,Rice,2,55
1092,2442,Juice,1,63
1093,3013,Shampoo,1,119
1094,1355,Snacks,4,100
1095,1732,Butter,2,33
1096,2481,Soap,1,112
1097,3002,Butter,2,36
1098,1187,Fruits,2,116
1099,2994,Milk,4,145
1100,3112,Fruits,1,73
1101,2814,Rice,3,145
1102,908,Juice,1,149
1103,2133,Bread,2,42
1104,2832,Milk,3,148
1105,3662,Fruits,3,31
1106,1749,Bread,2,31
1107,2864,Shampoo,3,76
1108,3839,Shampoo,3,105
1109,1115,Milk,1,37
1110,1508,Juice,2,122
1111,3457,Soap,4,102
1112,3265,Butter,3,113
1113,1277,Eggs,2,97
1114,1814,Juice,1,92
1115,1679,Juice,1,107
1116,1268,Soap,1,27
1117,3796,Fruits,3,31
1118,2755,Bread,4,91
1119,2318,Milk,1,74
1120,2889,Eggs,4,141
1121,3091,Bread,2,112
1122,1064,Butter,1,101
1123,1634,Eggs,3,66
1124,2564,Shampoo,1,127
1125,1057,Juice,3,54
1126,3883,Butter,2,125
1127,3749,Rice,4,59
1128,450,Shampoo,4,115
1129,3611,Butter,4,101
1130,2733,Fruits,1,56
1131,1873,Rice,1,35
1132,625,Milk,2,43
1133,1970,Bread,4,134
1134,885,Butter,2,114
1135,3964,Shampoo,3,23
1136,3679,Fruits,1,69
1137,319,Fruits,4,127
1138,3817,Shampoo,1,121
1139,3718,Butter,4,27
1140,3196,Eggs,4,31
1141,1396,Snacks,1,85
1142,1375,Snacks,1,112
1143,1347,Shampoo,2,133
1144,488,Fruits,1,37
1145,451,Bread,1,123
1146,353,Fruits,1,105
1147,1140,Soap,3,112
1148,3003,Fruits,3,64
1149,3085,Shampoo,3,64
1150,1941,Butter,2,119
1151,2368,Eggs,2,81
1152,3237,Juice,4,103
1153,3792,Eggs,2,39
1154,2133,Bread,1,58
1155,248,Bread,4,148
1156,3504,Butter,1,127
1157,568,Eggs,4,86
1158,684,Shampoo,2,66
1159,3725,Snacks,3,137
1160,644,Fruits,1,73
1161,479,Rice,4,114
1162,2761,Soap,3,47
1163,368,Shampoo,1,83
1164,3873,Eggs,1,54
1165,1845,Rice,3,59
1166,357,Snacks,2,144
1167,2456,Shampoo,3,121
1168,1369,Milk,2,21
1169,2227,Rice,4,33
1170,3497,Shampoo,2,118
1171,3613,Snacks,4,87
1172,1467,Rice,4,66
1173,1843,Butter,4,113
1174,3378,Fruits,4,70
1175,2415,Fruits,1,67
1176,1060,Fruits,4,96
1177,2511,Bread,1,144
1178,1645,Juice,1,132
1179,828,Snacks,4,29
1180,1170,Fruits,2,135
1181,1812,Eggs,2,36
1182,1925,Juice,3,41
1183,2194,Soap,1,78
1184,2428,Juice,1,63
1185,168,Rice,2,30
1186,3841,Eggs,1,61
1187,3347,Shampoo,2,42
1188,87,Eggs,3,137
1189,154,Bread,4,81
1190,2545,Fruits,4,130
1191,3869,Soap,4,73
1192,315,Fruits,3,101
1193,1855,Milk,1,138
1194,3682,Soap,3,128
1195,723,Milk,1,131
1196,1982,Shampoo,1,32
1197,3632,Soap,4,87
1198,1854,Fruits,2,126
1199,3346,Bread,2,46
1200,1730,Shampoo,4,134
1201,2812,Soap,1,93
1202,3867,Butter,3,111
1203,2310,Bread,4,104
1204,2535,Fruits,4,135
1205,2502,Milk,3,94
1206,2491,Snacks,1,103
1207,3334,Milk,4,102
1208,2591,Fruits,4,34
1209,1129,Juice,1,64
1210,2024,Rice,3,101
1211,350,Eggs,3,26
1212,824,Fruits,2,97
1213,438,Butter,2,49
1214,2005,Fruits,3,137
1215,169,Butter,2,68
1216,3820,Milk,2,120
1217,3858,Juice,1,100
1218,3415,Soap,4,49
1219,3302,Fruits,2,22
1220,23,Rice,2,56
1221,3036,Shampoo,1,49
1222,2724,Butter,3,73
1223,281,Rice,2,132
1224,3591,Shampoo,4,105
1225,2770,Soap,2,119
1226,2301,Eggs,4,104
1227,404,Fruits,3,27
1228,2181,Butter,2,105
1229,3346,Milk,4,82
1230,2666,Shampoo,4,112
1231,232,Butter,4,68
1232,2593,Juice,3,140
1233,79,Eggs,4,58
1234,1059,Butter,1,53
1235,2543,Shampoo,3,121
1236,1134,Snacks,4,29
1237,1345,Soap,3,28
1238,3647,Eggs,3,115
1239,2376,Eggs,1,61
1240,3015,Snacks,4,99
1241,3881,Soap,3,110
1242,2738,Juice,3,20
1243,2432,Milk,4,30
1244,1388,Eggs,1,80
1245,3304,Juice,2,98
1246,1640,Eggs,4,123
1247,1438,Milk,2,67
1248,3366,Snacks,4,101
1249,547,Milk,4,47
1250,1730,Rice,3,108
1251,3246,Fruits,4,94
1252,2440,Fruits,1,99
1253,3174,Snacks,1,55
1254,3908,Milk,4,106
1255,1317,Eggs,3,89
1256,1109,Shampoo,3,126
1257,909,Bread,2,125
1258,1225,Juice,4,89
1259,685,Eggs,2,29
1260,2589,Juice,3,24
1261,2345,Snacks,1,47
1262,2104,Milk,3,78
1263,3544,Eggs,1,111
1264,3088,Fruits,2,81
1265,1676,Snacks,3,108
1266,2114,Rice,1,126
1267,958,Eggs,2,57
1268,1683,Butter,3,140
1269,3742,Fruits,4,129
1270,3984,Juice,3,85
1271,3544,Shampoo,2,85
1272,1933,Milk,3,65
1273,1605,Juice,2,79
1274,3095,Milk,1,109
1275,702,Soap,3,132
1276,2808,Snacks,2,104
1277,2534,Juice,2,85
1278,3487,Fruits,4,65
1279,821,Butter,1,137
1280,888,Shampoo,4,114
1281,3729,Eggs,4,23
1282,1920,Bread,3,22
1283,1329,Snacks,2,139
1284,2225,Bread,2,93
1285,2243,Fruits,2,125
1286,3994,Soap,3,115
1287,3085,Eggs,3,55
1288,876,Eggs,1,46
1289,166,Eggs,4,72
1290,1174,Milk,1,68
1291,3413,Shampoo,1,121
1292,3997,Juice,3,20
1293,557,Shampoo,2,81
1294,1198,Juice,3,118
1295,2215,Snacks,3,85
1296,709,Milk,3,63
1297,718,Shampoo,1,21
1298,3666,Milk,2,78
1299,1604,Butter,3,33
1300,2145,Snacks,1,35
1301,2727,Shampoo,3,70
1302,2452,Milk,4,119
1303,1101,Fruits,2,47
1304,2020,Rice,1,72
1305,1261,Juice,4,71
1306,3780,Eggs,3,135
1307,291,Rice,4,28
1308,2184,Bread,4,30
1309,3892,Milk,1,126
1310,3880,Bread,2,64
1311,2937,Butter,2,104
1312,2929,Fruits,1,21
1313,2415,Juice,3,88
1314,2596,Butter,4,48
1315,2950,Soap,2,130
1316,2296,Snacks,2,111
1317,2814,Butter,4,24
1318,1238,Rice,3,39
1319,3836,Juice,4,120
1320,2118,Rice,1,58
1321,746,Juice,1,146
1322,3044,Eggs,3,20
1323,2377,Shampoo,2,138
1324,3088,Juice,2,148
1325,3559,Rice,3,23
1326,1198,Bread,3,121
1327,699,Butter,1,148
1328,2854,Butter,1,81
1329,3809,Juice,3,73
1330,2322,Soap,2,68
1331,524,Juice,4,26
1332,1846,Milk,4,119
1333,2267,Bread,4,22
1334,1024,Eggs,1,95
1335,2561,Eggs,3,142
1336,3471,Rice,2,98
1337,3183,Fruits,1,51
1338,2011,Shampoo,3,31
1339,464,Rice,3,123
1340,3861,Milk,4,130
1341,1665,Fruits,4,26
1342,3165,Shampoo,2,114
1343,451,Butter,2,84
1344,1420,Rice,4,64
1345,1916,Eggs,4,53
1346,924,Fruits,3,27
1347,3623,Fruits,2,64
1348,2981,Bread,3,123
1349,2527,Juice,2,97
1350,316,Milk,2,64
1351,671,Shampoo,1,142
1352,698,Shampoo,4,62
1353,993,Eggs,1,100
1354,1377,Juice,2,30
1355,2816,Eggs,3,24
1356,1263,Snacks,2,50
1357,1128,Milk,1,35
1358,907,Juice,4,28
1359,2926,Fruits,3,21
1360,1053,Snacks,2,56
1361,89,Eggs,2,103
1362,2423,Snacks,4,77
1363,3469,Butter,2,102
1364,1587,Rice,2,125
1365,364,Fruits,4,71
1366,2195,Juice,1,94
1367,314,Butter,1,96
1368,548,Fruits,1,88
1369,796,Eggs,1,144
1370,3524,Eggs,3,53
1371,2947,Juice,3,116
1372,1530,Juice,4,32
1373,1510,Shampoo,4,69
1374,2149,Butter,4,110
1375,107,Juice,3,23
1376,857,Shampoo,2,83
1377,2985,Butter,3,93
1378,291,Eggs,1,35
1379,1373,Snacks,1,103
1380,617,Snacks,2,128
1381,1757,Soap,4,81
1382,2636,Butter,3,63
1383,1251,Butter,2,105
1384,2644,Shampoo,2,100
1385,977,Rice,3,141
1386,2037,Snacks,2,123
1387,1612,Eggs,4,139
1388,3833,Shampoo,3,125
1389,1791,Juice,3,146
1390,3122,Butter,2,47
1391,868,Milk,4,126
1392,3018,Shampoo,4,43
1393,2770,Fruits,1,47
1394,158,Bread,3,23
1395,328,Snacks,1,123
1396,3817,Eggs,4,147
1397,3955,Fruits,4,147
1398,3149,Soap,1,125
1399,2783,Eggs,3,115
1400,2681,Juice,1,146
1401,1478,Fruits,4,112
1402,3382,Milk,4,85
1403,2375,Rice,2,77
1404,2556,Snacks,2,30
1405,3925,Butter,1,130
1406,870,Rice,2,123
1407,1131,Snacks,4,84
1408,241,Snacks,3,147
1409,2483,Juice,3,36
1410,3100,Soap,1,133
1411,2752,Soap,2,99
1412,3321,Juice,1,85
1413,1388,Juice,2,137
1414,1749,Snacks,3,132
1415,1557,Fruits,2,90
1416,3544,Butter,2,80
1417,1691,Bread,1,77
1418,1563,Soap,3,72
1419,2637,Eggs,2,24
1420,3890,Bread,3,133
1421,413,Rice,2,80
1422,1959,Snacks,3,40
1423,569,Rice,2,33
1424,1655,Fruits,4,115
1425,3237,Soap,3,98
1426,3037,Fruits,4,97
1427,1600,Snacks,4,60
1428,3120,Bread,4,35
1429,3734,Rice,2,70
1430,2532,Bread,3,20
1431,3230,Fruits,2,59
1432,2716,Shampoo,2,37
1433,151,Eggs,3,53
1434,2273,Rice,1,119
1435,1284,Soap,2,148
1436,3459,Juice,4,139
1437,256,Fruits,2,121
1438,2109,Fruits,1,134
1439,3936,Rice,4,33
1440,1796,Eggs,2,111
1441,3905,Juice,3,40
1442,2444,Milk,4,139
1443,1421,Bread,1,38
1444,1186,Rice,2,43
1445,2428,Eggs,3,45
1446,3515,Butter,4,64
1447,349,Shampoo,4,127
1448,2079,Milk,3,43
1449,2119,Eggs,1,43
1450,397,Eggs,4,31
1451,3510,Fruits,1,100
1452,2050,Juice,1,118
1453,2977,Eggs,3,89
1454,2610,Butter,4,98
1455,1159,Snacks,2,42
1456,146,Eggs,3,142
1457,2227,Shampoo,3,57
1458,264,Soap,1,48
1459,1335,Bread,2,95
1460,204,Juice,3,87
1461,1835,Butter,1,40
1462,2747,Juice,4,28
1463,3102,Eggs,1,68
1464,2107,Rice,2,117
1465,3081,Milk,2,56
1466,988,Soap,1,40
1467,1348,Shampoo,4,42
1468,2215,Soap,2,89
1469,1361,Butter,2,120
1470,2955,Bread,4,48
1471,3451,Butter,3,78
1472,2946,Shampoo,2,40
1473,2839,Rice,1,105
1474,1727,Shampoo,4,118
1475,2290,Juice,2,82
1476,3862,Juice,3,65
1477,1981,Rice,2,34
1478,1690,Eggs,3,124
1479,908,Fruits,2,130
1480,1184,Snacks,2,102
1481,2825,Rice,1,99
1482,1259,Shampoo,4,130
1483,1477,Snacks,4,126
1484,3930,Eggs,1,106
1485,199,Snacks,4,23
1486,1501,Milk,4,61
1487,1057,Bread,4,138
1488,2456,Butter,2,45
1489,1113,Snacks,2,125
1490,3679,Shampoo,3,123
1491,2269,Juice,3,27
1492,3141,Soap,4,92
1493,3366,Snacks,4,97
1494,1261,Juice,4,85
1495,3979,Eggs,1,87
1496,1184,Eggs,2,118
1497,1856,Fruits,4,97
1498,2888,Rice,4,104
1499,2836,Butter,2,98
1500,1314,Eggs,3,58
1501,1903,Butter,4,69
1502,2602,Eggs,4,39
1503,3976,Rice,4,89
1504,578,Fruits,4,136
1505,2581,Snacks,2,131
1506,335,Butter,2,47
1507,1021,Eggs,2,138
1508,3654,Eggs,3,117
1509,3845,Eggs,4,92
1510,3574,Shampoo,3,127
1511,2294,Eggs,3,41
1512,1347,Eggs,2,24
1513,3819,Soap,4,79
1514,1963,Butter,4,133
1515,3856,Snacks,3,117
1516,611,Eggs,1,64
1517,329,Soap,1,132
1518,547,Eggs,4,33
1519,339,Juice,4,88
1520,3243,Milk,3,133
1521,3182,Juice,3,75
1522,3042,Fruits,2,130
1523,807,Snacks,3,110
1524,1034,Bread,3,30
1525,3274,Bread,1,134
1526,3988,Shampoo,1,120
1527,3329,Rice,1,117
1528,3334,Milk,1,134
1529,2741,Bread,3,99
1530,430,Bread,4,77
1531,1531,Rice,1,49
1532,3138,Snacks,2,86
1533,806,Fruits,2,48
1534,1697,Shampoo,3,61
1535,3651,Snacks,2,138
1536,2660,Eggs,1,81
1537,1613,Eggs,4,48
1538,2083,Milk,4,48
1539,1999,Soap,1,123
1540,557,Milk,2,76
1541,1686,Bread,3,74
1542,491,Snacks,4,135
1543,1604,Milk,1,147
1544,254,Butter,1,96
1545,17,Shampoo,2,88
1546,261,Soap,3,77
1547,3797,Soap,3,104
1548,1849,Eggs,2,88
1549,1280,Juice,1,120
1550,2776,Butter,2,55
1551,1887,Soap,2,147
1552,1448,Snacks,2,106
1553,501,Snacks,1,93
1554,1016,Rice,4,112
1555,2334,Rice,1,118
1556,2055,Snacks,4,43
1557,3569,Milk,4,106
1558,3964,Snacks,2,86
1559,1223,Butter,3,87
1560,3675,Eggs,2,125
1561,2707,Juice,1,138
1562,2985,Bread,3,51
1563,2040,Soap,3,139
1564,3490,Shampoo,1,149
1565,1686,Juice,1,97
1566,2100,Eggs,2,57
1567,2291,Rice,1,74
1568,1243,Snacks,4,53
1569,2566,Milk,4,65
1570,3018,Rice,3,149
1571,109,Eggs,2,89
1572,3423,Shampoo,2,55
1573,921,Bread,3,88
1574,66,Shampoo,1,124
1575,3082,Milk,2,73
1576,202,Butter,3,131
1577,1818,Rice,3,126
1578,2949,Fruits,4,72
1579,214,Snacks,3,136
1580,2116,Eggs,1,125
1581,2807,Shampoo,1,112
1582,2914,Butter,1,78
1583,327,Juice,1,116
1584,1074,Soap,3,105
1585,1041,Eggs,2,46
1586,523,Soap,3,91
1587,3893,Milk,2,141
1588,3378,Soap,2,44
1589,3464,Rice,2,117
1590,988,Soap,4,83
1591,3196,Fruits,1,132
1592,1004,Juice,4,84
1593,504,Shampoo,3,117
1594,1249,Fruits,4,53
1595,756,Milk,2,78
1596,1342,Fruits,3,108
1597,2521,Milk,1,95
1598,1868,Fruits,2,120
1599,1915,Eggs,1,129
1600,2906,Fruits,4,25
1601,2589,Fruits,1,128
1602,1382,Milk,3,30
1603,1507,Shampoo,2,99
1604,2917,Soap,1,45
1605,2926,Bread,4,125
1606,2988,Bread,3,34
1607,2925,Juice,2,122
1608,1453,Rice,4,125
1609,2845,Bread,2,87
1610,1521,Milk,1,108
1611,2520,Bread,4,48
1612,1595,Juice,4,83
1613,3727,Rice,1,115
1614,2886,Snacks,4,47
1615,1888,Juice,4,103
1616,1324,Milk,4,42
1617,3810,Snacks,1,58
1618,3748,Fruits,1,88
1619,2132,Snacks,2,40
1620,2425,Bread,1,139
1621,3385,Juice,4,105
1622,1653,Soap,1,113
1623,1344,Snacks,4,111
1624,2252,Fruits,4,100
1625,1379,Fruits,4,104
1626,1009,Milk,1,146
1627,1318,Milk,4,107
1628,2552,Snacks,2,113
1629,3217,Eggs,3,147
1630,539,Fruits,3,61
1631,17,Juice,2,118
1632,575,Eggs,3,88
1633,1803,Fruits,2,59
1634,2624,Eggs,1,50
1635,3063,Soap,3,49
1636,1063,Snacks,2,104
1637,130,Shampoo,2,80
1638,2163,Juice,4,46
1639,1474,Milk,1,54
1640,950,Rice,2,79
1641,3997,Soap,3,51
1642,1069,Bread,4,109
1643,216,Fruits,4,110
1644,1624,Milk,4,119
1645,2896,Fruits,1,46
1646,1439,Butter,2,66
1647,2737,Juice,1,45
1648,1003,Rice,2,43
1649,2313,Snacks,4,138
1650,1947,Fruits,3,63
1651,1464,Milk,3,62
1652,617,Shampoo,1,62
1653,3453,Fruits,4,85
1654,1870,Fruits,2,129
1655,301,Shampoo,1,130
1656,985,Rice,4,20
1657,1195,Juice,1,129
1658,3692,Fruits,3,79
1659,406,Fruits,4,45
1660,3427,Snacks,1,76
1661,161,Shampoo,2,71
1662,1819,Juice,3,100
1663,1576,Juice,2,46
1664,26,Butter,1,130
1665,83,Rice,4,135
1666,173,Butter,3,98
1667,999,Soap,2,42
1668,1709,Bread,2,146
1669,2842,Rice,4,44
1670,3142,Soap,1,82
1671,2883,Bread,2,104
1672,6,Milk,1,138
1673,2844,Rice,1,29
1674,3267,Shampoo,1,131
1675,525,Soap,4,148
1676,2111,Fruits,1,89
1677,3085,Butter,3,74
1678,2046,Bread,4,117
1679,761,Soap,2,105
1680,205,Eggs,4,124
1681,897,Rice,2,43
1682,1789,Butter,3,104
1683,2088,Juice,1,122
1684,1189,Butter,1,95
1685,3103,Soap,1,117
1686,2036,Shampoo,1,66
1687,1553,Milk,4,74
1688,3721,Bread,3,68
1689,877,Butter,2,22
1690,3904,Milk,4,41
1691,825,Fruits,1,54
1692,2957,Juice,1,47
1693,3749,Snacks,1,148
1694,2446,Fruits,2,119
1695,1483,Eggs,2,136
1696,1817,Juice,4,42
1697,3295,Eggs,3,120
1698,2682,Shampoo,2,47
1699,1102,Bread,4,132
1700,3897,Fruits,2,136
1701,839,Shampoo,4,144
1702,600,Rice,1,73
1703,2673,Snacks,2,75
1704,3684,Juice,1,29
1705,1962,Bread,3,47
1706,938,Bread,1,40
1707,3887,Butter,3,95
1708,2932,Rice,2,39
1709,3500,Bread,3,134
1710,425,Soap,1,115
1711,2435,Rice,2,70
1712,3311,Snacks,4,121
1713,3052,Snacks,2,59
1714,2906,Eggs,4,104
1715,2671,Snacks,1,100
1716,2138,Soap,2,134
1717,2433,Juice,4,127
1718,3211,Milk,1,21
1719,997,Milk,3,33
1720,2695,Butter,4,33
1721,3596,Bread,3,63
1722,1268,Snacks,2,59
1723,3577,Eggs,4,53
1724,422,Butter,1,84
1725,1206,Shampoo,1,37
1726,3267,Bread,3,131
1727,2922,Soap,1,53
1728,1658,Milk,2,106
1729,2101,Eggs,2,99
1730,3034,Butter,3,143
1731,1014,Fruits,4,81
1732,4000,Milk,1,147
1733,3940,Soap,2,89
1734,685,Bread,4,67
1735,2227,Juice,2,99
1736,293,Fruits,2,58
1737,2423,Soap,4,89
1738,3131,Eggs,4,99
1739,1078,Shampoo,1,28
1740,3986,Juice,3,48
1741,3841,Soap,3,137
1742,3317,Butter,2,81
1743,3221,Shampoo,3,62
1744,2844,Soap,2,107
1745,3440,Juice,4,27
1746,16,Eggs,2,44
1747,176,Milk,1,34
1748,1564,Juice,2,35
1749,1430,Juice,2,73
1750,1491,Butter,1,146
1751,1904,Rice,1,30
1752,129,Rice,3,47
1753,3295,Soap,4,26
1754,884,Eggs,4,133
1755,1268,Rice,1,147
1756,426,Shampoo,4,57
1757,2402,Eggs,2,87
1758,750,Butter,4,56
1759,744,Fruits,1,139
1760,3398,Shampoo,4,54
1761,3676,Rice,1,129
1762,1027,Bread,3,135
1763,479,Bread,1,129
1764,976,Bread,2,121
1765,3153,Juice,2,118
1766,44,Fruits,2,90
1767,2203,Eggs,1,107
1768,947,Eggs,1,107
1769,1560,Bread,2,97
1770,1940,Fruits,4,30
1771,2976,Milk,1,146
1772,99,Shampoo,4,98
1773,3469,Rice,3,93
1774,3952,Butter,3,36
1775,171,Bread,3,25
1776,148,Fruits,3,20
1777,2171,Juice,2,83
1778,112,Eggs,1,20
1779,1023,Eggs,3,120
1780,3060,Juice,2,20
1781,3202,Butter,3,128
1782,68,Juice,1,79
1783,3931,Bread,3,62
1784,828,Milk,3,57
1785,1753,Juice,4,126
1786,3972,Milk,4,21
1787,2940,Eggs,4,101
1788,1632,Soap,4,130
1789,3729,Soap,3,28
1790,3969,Shampoo,3,99
1791,3617,Milk,4,81
1792,1310,Butter,1,42
1793,3077,Fruits,2,112
1794,3190,Snacks,3,78
1795,3724,Juice,4,29
1796,2278,Snacks,2,144
1797,160,Rice,4,135
1798,3366,Soap,4,93
1799,1785,Rice,1,60
1800,1809,Fruits,1,122
1801,2234,Butter,3,26
1802,1014,Milk,4,113
1803,877,Juice,2,135
1804,552,Rice,3,124
1805,3296,Rice,1,71
1806,1176,Rice,3,64
1807,1164,Butter,3,57
1808,1391,Juice,4,100
1809,1152,Butter,2,104
1810,3423,Shampoo,1,77
1811,2195,Eggs,3,65
1812,1309,Eggs,3,142
1813,1493,Rice,4,149
1814,1242,Snacks,3,123
1815,436,Bread,2,131
1816,732,Shampoo,4,115
1817,1169,Soap,1,102
1818,1865,Fruits,3,68
1819,1301,Shampoo,3,136
1820,1778,Eggs,4,28
1821,60,Butter,3,46
1822,1634,Snacks,1,54
1823,2891,Milk,2,107
1824,3447,Milk,2,112
1825,2452,Milk,4,86
1826,2929,Soap,3,62
1827,3765,Fruits,4,27
1828,1138,Eggs,4,140
1829,1519,Rice,4,97
1830,2663,Snacks,4,55
1831,336,Fruits,4,146
1832,831,Juice,3,67
1833,1593,Eggs,2,93
1834,285,Butter,2,74
1835,2177,Milk,2,42
1836,1916,Shampoo,3,32
1837,2002,Juice,3,72
1838,2363,Bread,4,82
1839,960,Shampoo,2,93
1840,1622,Snacks,4,70
1841,3784,Soap,2,26
1842,71,Eggs,1,138
1843,2393,Snacks,3,69
1844,1122,Milk,1,106
1845,1324,Fruits,2,63
1846,2224,Rice,4,55
1847,3817,Fruits,3,116
1848,884,Rice,3,122
1849,1099,Fruits,4,144
1850,143,Eggs,1,26
1851,2979,Fruits,1,113
1852,1047,Eggs,1,140
1853,2229,Rice,1,128
1854,1069,Shampoo,3,56
1855,3541,Snacks,2,40
1856,92,Butter,4,117
1857,3341,Eggs,2,65
1858,2082,Fruits,2,40
1859,678,Shampoo,1,117
1860,3654,Eggs,2,91
1861,3436,Soap,1,115
1862,3780,Fruits,1,71
1863,3205,Butter,2,48
1864,2807,Juice,4,88
1865,382,Eggs,2,46
1866,1704,Bread,2,130
1867,966,Shampoo,3,55
1868,3349,Eggs,1,114
1869,1180,Fruits,3,35
1870,2435,Juice,4,109
1871,2583,Rice,2,127
1872,2248,Soap,3,103
1873,2323,Juice,3,87
1874,501,Soap,2,78
1875,459,Juice,2,50
1876,50,Rice,1,85
1877,970,Fruits,1,108
1878,3770,Juice,3,22
1879,988,Bread,2,126
1880,532,Rice,1,88
1881,1004,Rice,1,41
1882,2676,Fruits,4,99
1883,1116,Snacks,3,72
1884,3933,Eggs,3,95
1885,1480,Eggs,3,61
1886,339,Snacks,2,23
1887,3125,Rice,4,132
1888,3568,Butter,1,61
1889,1659,Bread,4,116
1890,1877,Shampoo,1,145
1891,1874,Shampoo,1,22
1892,3849,Fruits,4,100
1893,2052,Bread,3,100
1894,1705,Eggs,2,124
1895,281,Juice,4,143
1896,1314,Juice,3,118
1897,2121,Shampoo,3,25
1898,1161,Rice,2,51
1899,3922,Eggs,2,30
1900,2816,Bread,3,62
1901,971,Rice,2,58
1902,3725,Soap,3,32
1903,998,Snacks,1,58
1904,1417,Shampoo,2,87
1905,208,Eggs,1,123
1906,260,Fruits,2,84
1907,930,Juice,3,132
1908,263,Juice,3,26
1909,783,Rice,3,22
1910,505,Soap,3,105
1911,1574,Milk,3,68
1912,203,Milk,3,77
1913,1760,Eggs,2,47
1914,3419,Bread,2,134
1915,2014,Bread,1,41
1916,2100,Bread,4,113
1917,3665,Butter,2,120
1918,1380,Milk,2,90
1919,3795,Rice,4,133
1920,3591,Shampoo,4,32
1921,2411,Juice,1,24
1922,45,Juice,1,41
1923,2875,Shampoo,3,146
1924,1402,Juice,1,72
1925,789,Soap,1,58
1926,1436,Milk,4,56
1927,2819,Milk,2,50
1928,2190,Butter,3,81
1929,3330,Soap,1,122
1930,2845,Eggs,4,100
1931,3986,Milk,3,146
1932,2085,Shampoo,3,25
1933,2093,Shampoo,4,124
1934,2968,Shampoo,1,100
1935,1656,Shampoo,1,106
1936,1070,Bread,1,71
1937,1676,Butter,1,32
1938,2613,Bread,3,72
1939,301,Snacks,2,74
1940,288,Eggs,3,78
1941,786,Shampoo,3,117
1942,2317,Snacks,4,93
1943,3972,Soap,3,80
1944,2839,Shampoo,1,64
1945,3134,Soap,4,105
1946,3638,Snacks,4,33
1947,2629,Shampoo,4,55
1948,1266,Milk,4,27
1949,2984,Butter,4,31
1950,1806,Butter,1,125
1951,3836,Juice,2,70
1952,2402,Soap,2,24
1953,1820,Rice,4,20
1954,3016,Milk,2,123
1955,3935,Fruits,3,124
1956,71,Shampoo,2,120
1957,835,Rice,3,147
1958,2461,Soap,1,116
1959,612,Bread,4,68
1960,3133,Snacks,3,114
1961,2663,Juice,1,54
1962,3524,Bread,1,32
1963,1417,Milk,4,135
1964,3703,Bread,2,57
1965,2577,Rice,1,97
1966,1329,Fruits,2,82
1967,191,Soap,2,28
1968,1748,Eggs,2,42
1969,2126,Juice,3,98
1970,1582,Bread,2,137
1971,1629,Soap,2,78
1972,889,Butter,1,133
1973,3597,Rice,4,66
1974,3812,Fruits,3,108
1975,3373,Eggs,2,106
1976,2997,Soap,4,94
1977,17,Soap,2,55
1978,815,Eggs,2,58
1979,1598,Shampoo,1,84
1980,2482,Rice,4,63
1981,1067,Juice,1,96
1982,3140,Rice,1,99
1983,3452,Shampoo,2,56
1984,2260,Snacks,2,33
1985,2251,Rice,2,141
1986,2026,Eggs,4,74
1987,2774,Fruits,4,41
1988,109,Rice,4,103
1989,3016,Bread,4,109
1990,284,Fruits,2,34
1991,2989,Juice,2,49
1992,1961,Eggs,1,48
1993,1630,Snacks,2,136
1994,3297,Butter,4,127
1995,737,Fruits,3,134
1996,3823,Shampoo,2,35
1997,1142,Fruits,4,101
1998,932,Butter,1,47
1999,603,Rice,2,81
2000,1364,Bread,3,75
2001,1825,Shampoo,4,94
2002,3353,Butter,2,36
2003,491,Butter,4,40
2004,2067,Bread,3,134
2005,1199,Juice,3,48
2006,3541,Fruits,1,87
2007,1642,Rice,3,30
2008,801,Fruits,2,101
2009,760,Eggs,3,147
2010,3907,Shampoo,2,136
2011,1166,Snacks,2,115
2012,1487,Eggs,4,93
2013,2977,Butter,2,127
2014,2346,Snacks,2,79
2015,1494,Soap,1,45
2016,705,Fruits,4,125
2017,3935,Butter,2,44
2018,815,Bread,1,21
2019,803,Rice,4,109
2020,373,Soap,3,103
2021,1492,Milk,2,22
2022,2976,Shampoo,3,51
2023,2999,Soap,4,20
